,id,work_id,sex,age,year_birth,work_percent
0,29101946112,,Menn,0,2019,
1,26101930288,,Menn,0,2019,
2,22091952214,,Menn,0,2019,
3,04071997222,,Menn,0,2019,
4,07101970642,,Menn,0,2019,
5,19031908122,,Menn,0,2019,
6,09061955456,,Menn,0,2019,
7,26101992348,,Menn,0,2019,
8,20081921770,,Menn,0,2019,
9,07041950990,,Menn,0,2019,
10,01071994798,,Menn,0,2019,
11,07111905272,,Menn,0,2019,
12,05011997110,,Menn,0,2019,
13,05071903566,,Menn,0,2019,
14,07011977596,,Menn,0,2019,
15,13031951918,,Menn,0,2019,
16,15121990058,,Menn,0,2019,
17,26081907440,,Menn,0,2019,
18,17061966458,,Menn,0,2019,
19,30081945348,,Menn,0,2019,
20,07051922074,,Menn,0,2019,
21,26031977956,,Menn,0,2019,
22,20121911538,,Menn,0,2019,
23,16061928836,,Menn,0,2019,
24,08091927550,,Menn,0,2019,
25,25021991700,,Menn,0,2019,
26,29051938930,,Menn,0,2019,
27,19031989356,,Menn,0,2019,
28,21111944988,,Menn,0,2019,
29,04111910096,,Menn,0,2019,
30,01081952602,,Menn,0,2019,
31,07061940248,,Menn,0,2019,
32,22011915606,,Menn,0,2019,
33,10031921018,,Menn,0,2019,
34,08121983738,,Menn,0,2019,
35,03121901350,,Menn,0,2019,
36,25011909080,,Menn,0,2019,
37,06071903956,,Menn,0,2019,
38,28121936540,,Menn,0,2019,
39,24051920246,,Menn,0,2019,
40,30051978146,,Menn,0,2019,
41,21081905052,,Menn,0,2019,
42,26021929630,,Menn,0,2019,
43,04071970110,,Menn,0,2019,
44,07041975430,,Menn,0,2019,
45,06021963780,,Menn,0,2019,
46,09031913096,,Menn,0,2019,
47,23081911990,,Menn,0,2019,
48,02091941072,,Menn,0,2019,
49,06071999716,,Menn,0,2019,
50,12061973524,,Menn,0,2019,
51,28021997632,,Menn,0,2019,
52,04011904496,,Menn,0,2019,
53,03011939800,,Menn,0,2019,
54,23051984844,,Menn,0,2019,
55,18051970412,,Menn,0,2019,
56,18051965486,,Menn,0,2019,
57,12011942816,,Menn,0,2019,
58,15051962664,,Menn,0,2019,
59,11011916734,,Menn,0,2019,
60,22021998378,,Menn,0,2019,
61,31011980882,,Menn,0,2019,
62,19041984118,,Menn,0,2019,
63,28041926900,,Menn,0,2019,
64,17021979026,,Menn,0,2019,
65,04041970298,,Menn,0,2019,
66,29081921650,,Menn,0,2019,
67,09121985146,,Menn,0,2019,
68,16101990428,,Menn,0,2019,
69,24081903482,,Menn,0,2019,
70,18011987274,,Menn,0,2019,
71,22061909834,,Menn,0,2019,
72,23111945840,,Menn,0,2019,
73,27031925064,,Menn,0,2019,
74,10021913520,,Menn,0,2019,
75,19111974310,,Menn,0,2019,
76,28071915950,,Menn,0,2019,
77,26091947858,,Menn,0,2019,
78,17071996490,,Menn,0,2019,
79,09031998104,,Menn,0,2019,
80,15011984910,,Menn,0,2019,
81,24121986910,,Menn,0,2019,
82,26091936654,,Menn,0,2019,
83,02031948742,,Menn,0,2019,
84,28021925146,,Menn,0,2019,
85,15061979660,,Menn,0,2019,
86,21111931840,,Menn,0,2019,
87,13061994506,,Menn,0,2019,
88,25031911388,,Menn,0,2019,
89,07091962278,,Menn,0,2019,
90,19021919922,,Menn,0,2019,
91,31011914888,,Menn,0,2019,
92,17021923062,,Menn,0,2019,
93,15061990526,,Menn,0,2019,
94,16051978938,,Menn,0,2019,
95,05101971112,,Menn,0,2019,
96,27021958926,,Menn,0,2019,
97,18021952824,,Menn,0,2019,
98,15041976730,,Menn,0,2019,
99,27121904752,,Menn,0,2019,
100,12091941160,,Menn,0,2019,
101,04061950374,,Menn,0,2019,
102,03111921764,,Menn,0,2019,
103,04021973926,,Menn,0,2019,
104,08041928020,,Menn,0,2019,
105,28071920226,,Menn,0,2019,
106,01031928188,,Menn,0,2019,
107,23041976406,,Menn,0,2019,
108,25041938072,,Menn,0,2019,
109,04111904894,,Menn,0,2019,
110,01011935654,,Menn,0,2019,
111,18061970484,,Menn,0,2019,
112,13041969782,,Menn,0,2019,
113,12101951276,,Menn,0,2019,
114,05021917366,,Menn,0,2019,
115,05031933272,,Menn,0,2019,
116,14051987526,,Menn,0,2019,
117,19051945902,,Menn,0,2019,
118,03101941368,,Menn,0,2019,
119,24031911628,,Menn,0,2019,
120,05121913012,,Menn,0,2019,
121,28071923272,,Menn,0,2019,
122,06021910392,,Menn,0,2019,
123,27011971082,,Menn,0,2019,
124,02031909530,,Menn,0,2019,
125,01101969558,,Menn,0,2019,
126,21121948340,,Menn,0,2019,
127,20011987676,,Menn,0,2019,
128,24021947104,,Menn,0,2019,
129,07091963818,,Menn,0,2019,
130,07041901450,,Menn,0,2019,
131,19021927714,,Menn,0,2019,
132,27111962504,,Menn,0,2019,
133,02101953740,,Menn,0,2019,
134,30091974938,,Menn,0,2019,
135,09011915448,,Menn,0,2019,
136,15041960654,,Menn,0,2019,
137,05071932992,,Menn,0,2019,
138,28121962024,,Menn,0,2019,
139,21121977152,,Menn,0,2019,
140,24081980820,,Menn,0,2019,
141,22071994830,,Menn,0,2019,
142,01021918284,,Menn,0,2019,
143,28071923378,,Menn,0,2019,
144,04051943622,,Menn,0,2019,
145,09051909324,,Menn,0,2019,
