,id,work_id,sex,age,year_birth,work_percent
0,09031988152,,Menn,1.0,2019.0,
1,20121929940,,Menn,1.0,2019.0,
2,02041986972,,Menn,1.0,2019.0,
3,20081951802,,Menn,1.0,2019.0,
4,20101905788,,Menn,1.0,2019.0,
5,07021929556,,Menn,1.0,2019.0,
6,14051945172,,Menn,1.0,2019.0,
7,28011997074,,Menn,1.0,2019.0,
8,10041975908,,Menn,1.0,2019.0,
9,16021972568,,Menn,1.0,2019.0,
10,22091974158,,Menn,1.0,2019.0,
11,19041999760,,Menn,1.0,2019.0,
12,09021922152,,Menn,1.0,2019.0,
13,05051965034,,Menn,1.0,2019.0,
14,12071986562,,Menn,1.0,2019.0,
15,02031988156,,Menn,1.0,2019.0,
16,12101928572,,Menn,1.0,2019.0,
17,21081929258,,Menn,1.0,2019.0,
18,03111989736,,Menn,1.0,2019.0,
19,06031955688,,Menn,1.0,2019.0,
20,17031989756,,Menn,1.0,2019.0,
21,14051924026,,Menn,1.0,2019.0,
22,14111935920,,Menn,1.0,2019.0,
23,13031926826,,Menn,1.0,2019.0,
24,11071944408,,Menn,1.0,2019.0,
25,22031936822,,Menn,1.0,2019.0,
26,27071901578,,Menn,1.0,2019.0,
27,09121956032,,Menn,1.0,2019.0,
28,17011923188,,Menn,1.0,2019.0,
29,04021946110,,Menn,1.0,2019.0,
30,26121986438,,Menn,1.0,2019.0,
31,12051946924,,Menn,1.0,2019.0,
32,14041974184,,Menn,1.0,2019.0,
33,12041998400,,Menn,1.0,2019.0,
34,30081974496,,Menn,1.0,2019.0,
35,25051928510,,Menn,1.0,2019.0,
36,19121921022,,Menn,1.0,2019.0,
37,19051957874,,Menn,1.0,2019.0,
38,04021938282,,Menn,1.0,2019.0,
39,05031995826,,Menn,1.0,2019.0,
40,30061917382,,Menn,1.0,2019.0,
41,18081997106,,Menn,1.0,2019.0,
42,01061938514,,Menn,1.0,2019.0,
43,08061973490,,Menn,1.0,2019.0,
44,15111998510,,Menn,1.0,2019.0,
45,09051977938,,Menn,1.0,2019.0,
46,23051952024,,Menn,1.0,2019.0,
47,22081944418,,Menn,1.0,2019.0,
48,16031977308,,Menn,1.0,2019.0,
49,24041975894,,Menn,1.0,2019.0,
50,30121973136,,Menn,1.0,2019.0,
51,12101990110,,Menn,1.0,2019.0,
52,24091953338,,Menn,1.0,2019.0,
53,10101515566,,Menn,5.0,2015.0,
54,09051596088,,Menn,5.0,2015.0,
55,12041413424,,Menn,6.0,2014.0,
56,16071858844,,Menn,2.0,2018.0,
57,14121451232,,Menn,6.0,2014.0,
58,14101423654,,Menn,6.0,2014.0,
59,06101530856,,Menn,5.0,2015.0,
60,23041691800,,Menn,4.0,2016.0,
61,18011802446,,Menn,2.0,2018.0,
62,10051771148,,Menn,3.0,2017.0,
63,20071897604,,Menn,2.0,2018.0,
64,16011820460,,Menn,2.0,2018.0,
65,03081436716,,Menn,6.0,2014.0,
66,19061717272,,Menn,3.0,2017.0,
67,19011776580,,Menn,3.0,2017.0,
68,24031713760,,Menn,3.0,2017.0,
69,01011857270,,Menn,2.0,2018.0,
70,01121591064,,Menn,5.0,2015.0,
71,12061795978,,Menn,3.0,2017.0,
72,24101688956,,Menn,4.0,2016.0,
73,05041515004,,Menn,5.0,2015.0,
74,30011767108,,Menn,3.0,2017.0,
75,08041481612,,Menn,6.0,2014.0,
76,10051502686,,Menn,5.0,2015.0,
77,30111688610,,Menn,4.0,2016.0,
78,23021631890,,Menn,4.0,2016.0,
79,24051403196,,Menn,6.0,2014.0,
80,01021439646,,Menn,6.0,2014.0,
81,04101674322,,Menn,4.0,2016.0,
82,28041525442,,Menn,5.0,2015.0,
83,11121647084,,Menn,4.0,2016.0,
84,20101805614,,Menn,2.0,2018.0,
85,12061485174,,Menn,6.0,2014.0,
86,30101700722,,Menn,3.0,2017.0,
87,06071772648,,Menn,3.0,2017.0,
88,27071606756,,Menn,4.0,2016.0,
89,08081878750,,Menn,2.0,2018.0,
90,29011828982,,Menn,2.0,2018.0,
