,id,work_id,sex,age,year_birth,work_percent
0,29101946112,,Menn,4.0,2019,
1,26101930288,,Menn,4.0,2019,
2,22091952214,,Menn,4.0,2019,
3,07101970642,,Menn,4.0,2019,
4,19031908122,,Menn,4.0,2019,
5,09061955456,,Menn,4.0,2019,
6,26101992348,,Menn,4.0,2019,
7,20081921770,,Menn,4.0,2019,
8,07041950990,,Menn,4.0,2019,
9,01071994798,,Menn,4.0,2019,
10,07111905272,,Menn,4.0,2019,
11,05011997110,,Menn,4.0,2019,
12,05071903566,,Menn,4.0,2019,
13,07011977596,,Menn,4.0,2019,
14,13031951918,,Menn,4.0,2019,
15,15121990058,,Menn,4.0,2019,
16,26081907440,,Menn,4.0,2019,
17,17061966458,,Menn,4.0,2019,
18,30081945348,,Menn,4.0,2019,
19,07051922074,,Menn,4.0,2019,
20,26031977956,,Menn,4.0,2019,
21,20121911538,,Menn,4.0,2019,
22,16061928836,,Menn,4.0,2019,
23,08091927550,,Menn,4.0,2019,
24,25021991700,,Menn,4.0,2019,
25,29051938930,,Menn,4.0,2019,
26,19031989356,,Menn,4.0,2019,
27,21111944988,,Menn,4.0,2019,
28,04111910096,,Menn,4.0,2019,
29,01081952602,,Menn,4.0,2019,
30,07061940248,,Menn,4.0,2019,
31,22011915606,,Menn,4.0,2019,
32,10031921018,,Menn,4.0,2019,
33,08121983738,,Menn,4.0,2019,
34,03121901350,,Menn,4.0,2019,
35,25011909080,,Menn,4.0,2019,
36,06071903956,,Menn,4.0,2019,
37,28121936540,,Menn,4.0,2019,
38,24051920246,,Menn,4.0,2019,
39,30051978146,,Menn,4.0,2019,
40,21081905052,,Menn,4.0,2019,
41,26021929630,,Menn,4.0,2019,
42,04071970110,,Menn,4.0,2019,
43,07041975430,,Menn,4.0,2019,
44,06021963780,,Menn,4.0,2019,
45,09031913096,,Menn,4.0,2019,
46,23081911990,,Menn,4.0,2019,
47,02091941072,,Menn,4.0,2019,
48,06071999716,,Menn,4.0,2019,
49,12061973524,,Menn,4.0,2019,
50,28021997632,,Menn,4.0,2019,
51,04011904496,,Menn,4.0,2019,
52,03011939800,,Menn,4.0,2019,
53,23051984844,,Menn,4.0,2019,
54,18051970412,,Menn,4.0,2019,
55,18051965486,,Menn,4.0,2019,
56,12011942816,,Menn,4.0,2019,
57,15051962664,,Menn,4.0,2019,
58,11011916734,,Menn,4.0,2019,
59,22021998378,,Menn,4.0,2019,
60,31011980882,,Menn,4.0,2019,
61,19041984118,,Menn,4.0,2019,
62,28041926900,,Menn,4.0,2019,
63,04041970298,,Menn,4.0,2019,
64,29081921650,,Menn,4.0,2019,
65,09121985146,,Menn,4.0,2019,
66,16101990428,,Menn,4.0,2019,
67,24081903482,,Menn,4.0,2019,
68,18011987274,,Menn,4.0,2019,
69,22061909834,,Menn,4.0,2019,
70,23111945840,,Menn,4.0,2019,
71,27031925064,,Menn,4.0,2019,
72,10021913520,,Menn,4.0,2019,
73,19111974310,,Menn,4.0,2019,
74,28071915950,,Menn,4.0,2019,
75,26091947858,,Menn,4.0,2019,
76,17071996490,,Menn,4.0,2019,
77,09031998104,,Menn,4.0,2019,
78,15011984910,,Menn,4.0,2019,
79,24121986910,,Menn,4.0,2019,
80,26091936654,,Menn,4.0,2019,
81,02031948742,,Menn,4.0,2019,
82,28021925146,,Menn,4.0,2019,
83,15061979660,,Menn,4.0,2019,
84,21111931840,,Menn,4.0,2019,
85,13061994506,,Menn,4.0,2019,
86,25031911388,,Menn,4.0,2019,
87,07091962278,,Menn,4.0,2019,
88,19021919922,,Menn,4.0,2019,
89,31011914888,,Menn,4.0,2019,
90,17021923062,,Menn,4.0,2019,
91,15061990526,,Menn,4.0,2019,
92,16051978938,,Menn,4.0,2019,
93,05101971112,,Menn,4.0,2019,
94,27021958926,,Menn,4.0,2019,
95,18021952824,,Menn,4.0,2019,
96,15041976730,,Menn,4.0,2019,
97,27121904752,,Menn,4.0,2019,
98,12091941160,,Menn,4.0,2019,
99,04061950374,,Menn,4.0,2019,
100,03111921764,,Menn,4.0,2019,
101,04021973926,,Menn,4.0,2019,
102,28071920226,,Menn,4.0,2019,
103,01031928188,,Menn,4.0,2019,
104,23041976406,,Menn,4.0,2019,
105,25041938072,,Menn,4.0,2019,
106,04111904894,,Menn,4.0,2019,
107,01011935654,,Menn,4.0,2019,
108,18061970484,,Menn,4.0,2019,
109,13041969782,,Menn,4.0,2019,
110,12101951276,,Menn,4.0,2019,
111,05021917366,,Menn,4.0,2019,
112,05031933272,,Menn,4.0,2019,
113,14051987526,,Menn,4.0,2019,
114,19051945902,,Menn,4.0,2019,
115,03101941368,,Menn,4.0,2019,
116,24031911628,,Menn,4.0,2019,
117,05121913012,,Menn,4.0,2019,
118,28071923272,,Menn,4.0,2019,
119,06021910392,,Menn,4.0,2019,
120,27011971082,,Menn,4.0,2019,
121,02031909530,,Menn,4.0,2019,
122,01101969558,,Menn,4.0,2019,
123,21121948340,,Menn,4.0,2019,
124,20011987676,,Menn,4.0,2019,
125,24021947104,,Menn,4.0,2019,
126,07091963818,,Menn,4.0,2019,
127,07041901450,,Menn,4.0,2019,
128,19021927714,,Menn,4.0,2019,
129,27111962504,,Menn,4.0,2019,
130,02101953740,,Menn,4.0,2019,
131,30091974938,,Menn,4.0,2019,
132,09011915448,,Menn,4.0,2019,
133,15041960654,,Menn,4.0,2019,
134,05071932992,,Menn,4.0,2019,
135,28121962024,,Menn,4.0,2019,
136,21121977152,,Menn,4.0,2019,
137,24081980820,,Menn,4.0,2019,
138,22071994830,,Menn,4.0,2019,
139,01021918284,,Menn,4.0,2019,
140,28071923378,,Menn,4.0,2019,
141,04051943622,,Menn,4.0,2019,
142,09051909324,,Menn,4.0,2019,
143,13021937672,,Menn,4.0,2019,
144,09011953572,,Menn,4.0,2019,
145,29101963932,,Menn,4.0,2019,
146,16111965320,,Menn,4.0,2019,
147,30041922072,,Menn,4.0,2019,
148,08101903644,,Menn,4.0,2019,
149,13071957288,,Menn,4.0,2019,
150,08031978848,,Menn,4.0,2019,
151,29011975834,,Menn,4.0,2019,
152,30041997462,,Menn,4.0,2019,
153,03041937112,,Menn,4.0,2019,
154,29121977746,,Menn,4.0,2019,
155,21071948948,,Menn,4.0,2019,
156,25091982814,,Menn,4.0,2019,
157,18061967860,,Menn,4.0,2019,
158,06071496976,,Menn,9.0,2014,
159,21041818186,,Menn,5.0,2018,
160,15061550106,,Menn,8.0,2015,
161,16031814008,,Menn,5.0,2018,
162,07031405694,,Menn,9.0,2014,
163,24111787008,,Menn,6.0,2017,
164,30121494364,,Menn,9.0,2014,
165,30061682858,,Menn,7.0,2016,
166,27041763228,,Menn,6.0,2017,
167,31101502346,,Menn,8.0,2015,
168,29061774318,,Menn,6.0,2017,
169,17081641842,,Menn,7.0,2016,
170,29101447872,,Menn,9.0,2014,
171,08121523504,,Menn,8.0,2015,
172,14021433046,,Menn,9.0,2014,
173,20121807562,,Menn,5.0,2018,
174,30111582702,,Menn,8.0,2015,
175,05091587232,,Menn,8.0,2015,
176,06111549044,,Menn,8.0,2015,
177,24101548210,,Menn,8.0,2015,
178,29121423522,,Menn,9.0,2014,
179,21091498744,,Menn,9.0,2014,
180,07061721226,,Menn,6.0,2017,
181,08021815348,,Menn,5.0,2018,
182,20121509622,,Menn,8.0,2015,
183,28031430772,,Menn,9.0,2014,
184,21081688466,,Menn,7.0,2016,
185,06111634866,,Menn,7.0,2016,
186,12111678284,,Menn,7.0,2016,
187,09091678162,,Menn,7.0,2016,
188,16071438552,,Menn,9.0,2014,
189,25021502328,,Menn,8.0,2015,
190,24021433984,,Menn,9.0,2014,
191,31011798084,,Menn,6.0,2017,
192,05021481380,,Menn,9.0,2014,
193,03081426574,,Menn,9.0,2014,
194,15081873876,,Menn,5.0,2018,
